baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
PCDH7	26.9989948038699	-3.42039925214905	0.702763866576725	-4.86706760950924	1.13266289001334e-06	0.000477017644767679	SENS23_vs_SENS24	PCDH7	PCDH7	0.0934022262837969
PCDH9	536.77024553435	-1.32061643182023	0.299717635168522	-4.40620196098135	1.05198884924046e-05	0.00295361339848512	SENS23_vs_SENS24	PCDH9	PCDH9	0.400363835592882
PDE6A	22.2305129292033	-2.89443180821928	0.768996555004219	-3.76390737953748	0.0001672788621206	0.025755548674246	SENS23_vs_SENS24	PDE6A	PDE6A	0.134489755895016
PELI2	371.35803224675	2.27404148093789	0.308229722608508	7.37774884814148	1.60988283758668e-13	3.29313033591481e-10	SENS23_vs_SENS24	PELI2	PELI2	4.83676176981981
PLXDC2	131.440218086907	-2.9389889014528	0.373913802586412	-7.86007063960575	3.83916890193077e-15	9.16217658445778e-12	SENS23_vs_SENS24	PLXDC2	PLXDC2	0.130399577341764
PP14571	42.473991135864	-2.77506534137006	0.611747580543217	-4.53629148627915	5.7252038672096e-06	0.0019518855755851	SENS23_vs_SENS24	PP14571	PP14571	0.146090539306465
PPM1H	235.944427113957	-1.37887684911435	0.322580013760011	-4.27452659897335	1.91543838440446e-05	0.00489770754040849	SENS23_vs_SENS24	PPM1H	PPM1H	0.384518029525205
PSD3	774.039378532848	-3.20920574177112	0.323314581458893	-9.92595424335708	3.21017274702835e-23	1.53221545215663e-19	SENS23_vs_SENS24	PSD3	PSD3	0.108126665352415
PTPLAD2	178.143456900156	1.21823026902474	0.343318396224566	3.54839787911596	0.000387582259760135	0.0486823717325033	SENS23_vs_SENS24	PTPLAD2	PTPLAD2	2.32661140466461
PYGO1	19.1104557373953	-2.96622716129036	0.716501178056563	-4.13987757750232	3.47491214973324e-05	0.00765496416492774	SENS23_vs_SENS24	PYGO1	PYGO1	0.127960712758645
RASSF8	437.069331804287	-1.70296104143892	0.267527616619055	-6.36555232301064	1.94588224105241e-10	1.85753918730863e-07	SENS23_vs_SENS24	RASSF8	RASSF8	0.307155039419258
RHOBTB1	46.7612030891658	-2.35254443438253	0.664307794748043	-3.54134702766027	0.000398089619220705	0.049567350066272	SENS23_vs_SENS24	RHOBTB1	RHOBTB1	0.195800392981075
RIT2	37.2138732516346	3.5703441780373	0.640271442409678	5.57629770992161	2.45691315361951e-08	1.59911542939445e-05	SENS23_vs_SENS24	RIT2	RIT2	11.8790221582492
RPL36AL	12536.5000295024	1.02201233088563	0.226101300014091	4.52015238666004	6.17951342021542e-06	0.00201352850432966	SENS23_vs_SENS24	RPL36AL	RPL36AL	2.03074955872202
RPS29	23940.0406838506	1.2705674493866	0.28998745661666	4.38145657819328	1.1788854004934e-05	0.00324624231724327	SENS23_vs_SENS24	RPS29	RPS29	2.41256439295128
S100A14	2795.60643299493	1.24769382315673	0.348404563789108	3.58116383318091	0.000342067062175332	0.0444079649565247	SENS23_vs_SENS24	S100A14	S100A14	2.37461532446783
S1PR1	883.890405905896	-1.45132440446442	0.382749329866462	-3.79184048466074	0.000149534955094619	0.023529571670328	SENS23_vs_SENS24	S1PR1	S1PR1	0.365685567859116
SEC23A	3599.07652134486	1.01396661201296	0.265456316077845	3.8197117589608	0.000133607713933055	0.0214958298405328	SENS23_vs_SENS24	SEC23A	SEC23A	2.01945585881157
SFTA1P	1550.93051066213	-2.07593602749679	0.319021056528553	-6.50720692259695	7.65609217017817e-11	7.83054169891294e-08	SENS23_vs_SENS24	SFTA1P	SFTA1P	0.237181595743698
SH3KBP1	87.4447752675905	-1.47509577848617	0.414289575602135	-3.56054283128472	0.000370088936187215	0.0468964909492454	SENS23_vs_SENS24	SH3KBP1	SH3KBP1	0.359709513603416
SIGLEC11	33.4909795199196	2.46511297041573	0.659063782711587	3.74032534495146	0.000183782214268104	0.027700816064263	SENS23_vs_SENS24	SIGLEC11	SIGLEC11	5.52170177420673
SLC10A6	244.920958151188	1.10490762123917	0.257565841332631	4.2898065035427	1.78828855974241e-05	0.00465572797944573	SENS23_vs_SENS24	SLC10A6	SLC10A6	2.15085105304373
